"GEO","Date","Employed_working","Employed_absent","Unemployed","Not_in_LF","16_to_24_years","25_to_34_years","35_to_44_years","45_to_54_years","55_to_64_years","over_65_years","Male","Female","Married","Common_Law","Widowed","Separated","Divorced","Single","Minimal_Educ","Some_High_School","High_School","Some_Postsecondary","Postsecondary","Bachelors","Above_Bachelors","Employee","Self_Employed","New_immigrant","Old_immigrant","Non_immigrant","Unattached","Couple/Dual/no_kid","Couple/Dual/young_kid","Couple/Dual/old_kid","Couple/Single_earn/no_kid","Couple/Single_earn/young_kid","Couple/Single_earn/old_kid","Couple/Non_earn/no_kid","Couple/Non_earn/young_kid","Couple/Non_earn/old_kid","Lone/Empl/young_kid","Lone/Empl/old_kid","Lone/Unempl/young_kid","Lone/Unempl/old_kid","Other_Fam","YKID_newborn_preK","YKID_schoolage","YKID_Teen","YKID_adult","HRLYEARN"
"Alberta",2017-01-01,0.58262,0.05197,0.05771,0.30771,0.14964,0.17419,0.1724,0.16864,0.16165,0.17348,0.5095,0.4905,0.53566,0.10394,0.04319,0.02258,0.05394,0.24068,0.05143,0.16882,0.2448,0.06022,0.33978,0.10448,0.03047,0.60699,0.11864,0.04875,0.06703,0.88423,0.17133,0.16057,0.19337,0.03925,0.09695,0.1,0.01613,0.09373,0.01237,0.00269,0.03441,0.01254,0.01165,0.00573,0.04928,0.13513,0.08423,0.05215,0.03943,29.8132289156627
"Alberta",2017-02-01,0.58053,0.0551,0.05774,0.30664,0.15138,0.17497,0.17004,0.16758,0.16265,0.17338,0.50414,0.49586,0.53248,0.10931,0.04154,0.02288,0.0514,0.24239,0.05052,0.16846,0.24503,0.05527,0.34325,0.10667,0.0308,0.60482,0.12392,0.04665,0.06759,0.88576,0.17039,0.15965,0.19838,0.03309,0.1028,0.09717,0.0169,0.09435,0.01039,0.00211,0.03432,0.01408,0.01039,0.00422,0.05175,0.13607,0.08291,0.05193,0.03697,30.0735952380952
"Alberta",2017-03-01,0.58427,0.0525,0.05748,0.30575,0.14842,0.18046,0.17103,0.16836,0.15946,0.17227,0.50507,0.49493,0.53782,0.1139,0.04022,0.02189,0.05054,0.23563,0.05001,0.16782,0.24435,0.05375,0.34864,0.10464,0.03079,0.60295,0.12565,0.04627,0.06994,0.88379,0.16337,0.16444,0.19594,0.0315,0.1002,0.10269,0.02118,0.09503,0.00925,0.00178,0.0372,0.01406,0.0105,0.00356,0.0493,0.14184,0.08293,0.05321,0.03844,30.0073303479159
"Alberta",2017-04-01,0.56957,0.06305,0.05233,0.31506,0.14735,0.17807,0.17307,0.16485,0.16396,0.17271,0.50455,0.49545,0.54153,0.11163,0.04054,0.02072,0.05376,0.23183,0.04787,0.16771,0.2429,0.05233,0.35596,0.10163,0.03161,0.59671,0.12502,0.04412,0.06966,0.88623,0.16271,0.16092,0.18789,0.03572,0.10163,0.10555,0.02036,0.09841,0.01179,0.00089,0.03929,0.01125,0.01,0.00482,0.04876,0.13949,0.08412,0.05305,0.0384,30.0405210142411
"Alberta",2017-05-01,0.60612,0.04635,0.04563,0.3019,0.13958,0.17681,0.17734,0.1616,0.16589,0.17878,0.50107,0.49893,0.54939,0.10594,0.04241,0.02309,0.0544,0.22477,0.04921,0.16571,0.23712,0.05548,0.35755,0.10165,0.03329,0.60183,0.12151,0.04384,0.06782,0.88833,0.1641,0.15587,0.20598,0.0383,0.10183,0.10397,0.01843,0.09431,0.00644,0.00233,0.03848,0.01127,0.00841,0.00322,0.04707,0.14603,0.08822,0.05154,0.03865,29.5790083472454
"Alberta",2017-06-01,0.6109,0.04532,0.04178,0.302,0.14286,0.17932,0.17508,0.16056,0.16428,0.17791,0.50062,0.49938,0.53549,0.1163,0.04302,0.02354,0.05488,0.22677,0.04638,0.16233,0.2404,0.05293,0.36148,0.10356,0.03293,0.59426,0.12569,0.05081,0.06798,0.88122,0.16941,0.151,0.20588,0.03717,0.09736,0.11276,0.01646,0.09701,0.00566,0.00266,0.03576,0.01204,0.00885,0.00549,0.04249,0.14675,0.0917,0.05045,0.03859,29.3601657275439
"Alberta",2017-07-01,0.5596,0.08762,0.04807,0.30472,0.13923,0.18109,0.17205,0.16123,0.16761,0.17879,0.49982,0.50018,0.54416,0.10979,0.04399,0.0227,0.05481,0.22455,0.04399,0.15679,0.23732,0.05286,0.37141,0.10323,0.03441,0.59525,0.1238,0.05569,0.06775,0.87655,0.16619,0.14562,0.18553,0.04328,0.10057,0.12806,0.01472,0.09933,0.0039,0.00302,0.03654,0.01206,0.00922,0.00443,0.04753,0.14083,0.09542,0.04771,0.04079,29.5357960282733
"Alberta",2017-08-01,0.5571,0.08833,0.0542,0.30037,0.13884,0.17702,0.17332,0.16505,0.16734,0.17843,0.50132,0.49868,0.54126,0.10945,0.04223,0.02534,0.05508,0.22664,0.04593,0.15643,0.23667,0.05472,0.37304,0.0996,0.03361,0.59018,0.12353,0.05525,0.06722,0.87753,0.16717,0.14464,0.18212,0.04522,0.09784,0.12898,0.0139,0.10259,0.00651,0.00211,0.03642,0.01073,0.00845,0.00475,0.04857,0.13848,0.09344,0.04927,0.04153,30.0157954545455
"Alberta",2017-09-01,0.5988,0.05135,0.04178,0.30807,0.14412,0.16926,0.17635,0.16838,0.16802,0.17387,0.50195,0.49805,0.54125,0.10517,0.04214,0.02567,0.05648,0.22928,0.04568,0.16183,0.23938,0.05613,0.36933,0.09738,0.03028,0.58906,0.12801,0.04869,0.06427,0.88704,0.16643,0.15598,0.1937,0.04692,0.09366,0.11632,0.01434,0.0949,0.00655,0.00301,0.03523,0.01204,0.00832,0.00283,0.04975,0.13102,0.09561,0.05117,0.04302,30.2238461538462
"Alberta",2017-10-01,0.60702,0.04421,0.04123,0.30754,0.14544,0.16281,0.17649,0.17211,0.16947,0.17368,0.50281,0.49719,0.54105,0.09947,0.04421,0.02702,0.05509,0.23316,0.04421,0.16474,0.23912,0.05702,0.36667,0.09789,0.03035,0.58807,0.13263,0.04877,0.06579,0.88544,0.16719,0.15368,0.20333,0.04474,0.09105,0.10754,0.01509,0.09193,0.00474,0.00421,0.03632,0.01544,0.00754,0.00263,0.05456,0.12719,0.09544,0.05404,0.04456,30.5838231338265
"Alberta",2017-11-01,0.60139,0.04281,0.04489,0.31092,0.14506,0.16412,0.17695,0.17175,0.16828,0.17383,0.50035,0.49965,0.53761,0.09983,0.04506,0.026,0.05771,0.2338,0.04281,0.16568,0.24021,0.05442,0.36967,0.09601,0.0312,0.59237,0.12652,0.04593,0.06516,0.88891,0.1643,0.15407,0.19237,0.04107,0.09081,0.11075,0.01612,0.09549,0.00763,0.00451,0.03778,0.01577,0.00953,0.00243,0.05737,0.12617,0.09584,0.05321,0.04333,30.6290618762475
"Alberta",2017-12-01,0.61024,0.03942,0.04012,0.31022,0.14323,0.16646,0.17473,0.17051,0.17209,0.17297,0.50026,0.49974,0.55059,0.09713,0.04065,0.02516,0.05772,0.22875,0.04206,0.16417,0.23878,0.05948,0.37075,0.09273,0.03203,0.59176,0.13004,0.0417,0.06511,0.89319,0.1596,0.15062,0.2013,0.0403,0.09801,0.10945,0.0132,0.09907,0.00405,0.00264,0.03889,0.01601,0.00827,0.00141,0.05719,0.13162,0.09731,0.05279,0.0403,30.5873164983165
"Alberta",2018-01-01,0.60328,0.04812,0.04081,0.30779,0.14988,0.16557,0.18303,0.16949,0.16592,0.1661,0.50205,0.49795,0.53377,0.10586,0.03885,0.02638,0.05454,0.2406,0.04438,0.16521,0.24078,0.06238,0.36054,0.09428,0.03244,0.59597,0.13135,0.03707,0.0679,0.89503,0.1604,0.15256,0.21137,0.03689,0.09802,0.11014,0.01265,0.09036,0.0041,0.00107,0.03974,0.01586,0.0082,0.00125,0.05739,0.12921,0.09695,0.05846,0.03725,30.7708697135061
"Alberta",2018-02-01,0.6071,0.0507,0.04016,0.30203,0.15102,0.16994,0.17779,0.16458,0.16673,0.16994,0.5,0.5,0.53552,0.10443,0.0382,0.02428,0.05516,0.24241,0.04373,0.16405,0.24634,0.06194,0.35719,0.09497,0.03177,0.60264,0.1312,0.04016,0.07033,0.8895,0.15869,0.16226,0.21778,0.04124,0.0939,0.10336,0.01107,0.08693,0.00411,0.00161,0.03874,0.01678,0.0091,0.00125,0.0532,0.13245,0.09586,0.05552,0.03856,30.9697507578309
"Alberta",2018-03-01,0.61251,0.04724,0.04147,0.29877,0.14695,0.17184,0.17779,0.1603,0.1722,0.17093,0.49784,0.50216,0.53588,0.1062,0.04039,0.02128,0.05301,0.24324,0.04237,0.16264,0.24017,0.06419,0.3599,0.09629,0.03444,0.59899,0.13397,0.04219,0.07285,0.88496,0.16228,0.17598,0.21475,0.03787,0.08943,0.10188,0.01082,0.08619,0.00541,0.00162,0.03642,0.01406,0.01028,0.00162,0.05139,0.12802,0.09881,0.05193,0.03588,30.6873528411024
"Alberta",2018-04-01,0.59603,0.05454,0.04578,0.30365,0.14235,0.17597,0.17275,0.1588,0.17114,0.17901,0.49928,0.50072,0.5397,0.10747,0.03863,0.02021,0.05258,0.24142,0.04381,0.16273,0.2416,0.06116,0.36302,0.09496,0.03273,0.59478,0.13305,0.04489,0.07332,0.8818,0.16327,0.17614,0.19868,0.03666,0.09657,0.1039,0.01055,0.09478,0.00608,0.00286,0.03094,0.01305,0.01162,0.00215,0.05275,0.12715,0.0921,0.0481,0.03523,30.7079498626374
"Alberta",2018-05-01,0.62474,0.04605,0.04481,0.2844,0.14802,0.17855,0.16937,0.1639,0.17449,0.16567,0.50088,0.49912,0.53264,0.11203,0.0367,0.0217,0.04922,0.24771,0.04146,0.1662,0.23712,0.05963,0.36521,0.09757,0.03282,0.60462,0.13567,0.0434,0.07392,0.88267,0.16408,0.17519,0.19919,0.04217,0.09527,0.10268,0.0157,0.08398,0.00618,0.00176,0.03317,0.01394,0.01112,0.00212,0.05346,0.12632,0.09192,0.05116,0.04023,30.3178774975434
"Alberta",2018-06-01,0.6275,0.04601,0.03959,0.28691,0.14515,0.17315,0.17208,0.16387,0.17939,0.16637,0.50036,0.49964,0.53014,0.10877,0.03994,0.0214,0.05136,0.2484,0.03852,0.16887,0.2368,0.05991,0.36252,0.10235,0.03103,0.60788,0.13249,0.04262,0.07364,0.88374,0.16815,0.17475,0.20346,0.04476,0.09593,0.09272,0.01355,0.08434,0.00392,0.00178,0.03228,0.0132,0.01088,0.00392,0.05635,0.12036,0.09094,0.051,0.04155,30.182131147541
"Alberta",2018-07-01,0.58347,0.09224,0.04033,0.28396,0.1427,0.17399,0.16802,0.16621,0.17725,0.17182,0.50136,0.49864,0.535,0.10852,0.03726,0.02279,0.05046,0.24598,0.03527,0.16386,0.24037,0.06059,0.36553,0.10508,0.0293,0.59812,0.14324,0.04449,0.07235,0.88316,0.16838,0.17562,0.18141,0.04992,0.09929,0.10201,0.01085,0.08609,0.00344,0.00307,0.03057,0.01429,0.0123,0.00398,0.05878,0.11901,0.08844,0.04721,0.04341,30.2750979068197
"Alberta",2018-08-01,0.57112,0.10368,0.0452,0.28,0.14386,0.17202,0.16628,0.16951,0.17848,0.16987,0.50152,0.49848,0.5365,0.10709,0.04036,0.02206,0.0504,0.24359,0.03874,0.15874,0.24072,0.06081,0.36448,0.10601,0.03049,0.59821,0.13955,0.04646,0.0678,0.88574,0.16771,0.17202,0.18457,0.04377,0.10206,0.10135,0.01327,0.08664,0.00448,0.00179,0.03408,0.01381,0.01004,0.00305,0.06135,0.11713,0.09022,0.04807,0.04072,30.1169153897402
"Alberta",2018-09-01,0.61048,0.04894,0.04018,0.3004,0.14445,0.16673,0.16472,0.17184,0.18115,0.17111,0.50219,0.49781,0.53999,0.10683,0.03908,0.02173,0.04985,0.24251,0.04018,0.15924,0.24416,0.06501,0.35427,0.105,0.03214,0.60007,0.12893,0.04967,0.06866,0.88167,0.16417,0.17714,0.18079,0.04967,0.105,0.09788,0.0095,0.08857,0.00584,0.00073,0.03506,0.01187,0.00676,0.00219,0.06483,0.11468,0.08638,0.04748,0.03944,30.3987457279563
"Alberta",2018-10-01,0.61262,0.04759,0.038,0.30179,0.14923,0.16989,0.16879,0.16934,0.17838,0.16436,0.50544,0.49456,0.53182,0.11087,0.04077,0.02251,0.04888,0.24516,0.04077,0.16122,0.24276,0.06161,0.35897,0.10349,0.03118,0.60376,0.13005,0.05128,0.06604,0.88268,0.16215,0.1734,0.19,0.04925,0.09537,0.10607,0.00996,0.08707,0.00553,NA,0.03505,0.00941,0.00793,0.00258,0.06622,0.12064,0.09094,0.05091,0.038,30.4588424326192
"Alberta",2018-11-01,0.61298,0.04253,0.03772,0.30677,0.14719,0.16901,0.17437,0.17049,0.17197,0.16697,0.50333,0.49667,0.53902,0.10503,0.03976,0.02367,0.04789,0.24464,0.04623,0.15496,0.24242,0.06398,0.35429,0.10503,0.0331,0.60133,0.12629,0.05714,0.06897,0.87389,0.15995,0.17197,0.18658,0.04734,0.0993,0.10854,0.00795,0.08728,0.00906,NA,0.03439,0.00795,0.00684,0.0037,0.06916,0.11871,0.09246,0.05104,0.03643,30.5443214161749
"Alberta",2018-12-01,0.60776,0.04473,0.04067,0.30684,0.14529,0.17616,0.1695,0.17283,0.17006,0.16617,0.50573,0.49427,0.53826,0.10628,0.04122,0.02274,0.0475,0.24399,0.04824,0.15656,0.23457,0.06488,0.36118,0.09834,0.03623,0.59612,0.13161,0.05453,0.06839,0.87708,0.15915,0.17079,0.1902,0.0451,0.10129,0.10333,0.00887,0.09094,0.00832,0.00111,0.0366,0.01054,0.00832,0.00129,0.06414,0.12292,0.09409,0.0488,0.03623,30.6165961945032
"Alberta",2019-01-01,0.59682,0.04582,0.04139,0.31596,0.14671,0.17664,0.16944,0.16907,0.17073,0.16741,0.50628,0.49372,0.53732,0.10588,0.04324,0.02328,0.04712,0.24316,0.04878,0.15576,0.23282,0.06615,0.36327,0.09497,0.03825,0.59978,0.12694,0.05562,0.07465,0.86973,0.16593,0.16426,0.19697,0.04028,0.09664,0.1031,0.01367,0.09183,0.01016,0.00074,0.03474,0.00684,0.00813,0.00166,0.06504,0.12916,0.09479,0.04933,0.03437,30.4007512402551
"Alberta",2019-02-01,0.59056,0.0587,0.04384,0.30689,0.14063,0.17667,0.16961,0.17574,0.17221,0.16515,0.5079,0.4921,0.54003,0.1018,0.04384,0.02471,0.0483,0.24132,0.04607,0.15382,0.23779,0.06186,0.37135,0.09326,0.03585,0.60821,0.12391,0.05406,0.07431,0.87163,0.16831,0.16552,0.19915,0.03994,0.09474,0.09994,0.01783,0.08861,0.00873,0.0013,0.03418,0.00613,0.00966,0.0013,0.06465,0.12781,0.09604,0.05072,0.03641,31.0248056042032
"Alberta",2019-03-01,0.59902,0.05101,0.04646,0.30352,0.1401,0.17508,0.17417,0.17581,0.17052,0.16433,0.51029,0.48971,0.53908,0.09911,0.04318,0.02514,0.04919,0.24431,0.04354,0.15631,0.23684,0.06121,0.37657,0.09328,0.03225,0.60047,0.13008,0.05484,0.07105,0.87411,0.1687,0.15631,0.20186,0.04427,0.09437,0.10038,0.01658,0.08836,0.00966,0.00055,0.03152,0.00747,0.00893,0.00164,0.06941,0.12589,0.09838,0.04919,0.03917,31.2987074357193
"Alberta",2019-04-01,0.57527,0.06722,0.0489,0.30861,0.13828,0.17473,0.17198,0.17381,0.17161,0.1696,0.50678,0.49322,0.53791,0.1,0.04414,0.02234,0.05018,0.24542,0.04359,0.15586,0.2381,0.06044,0.37473,0.09249,0.0348,0.59505,0.1326,0.05293,0.07253,0.87454,0.17051,0.15275,0.19524,0.04597,0.09487,0.10073,0.01978,0.09121,0.00733,0.0011,0.03278,0.00897,0.00897,0.0011,0.06868,0.12729,0.09505,0.04542,0.04286,31.2504138423118
"Alberta",2019-05-01,0.60409,0.04771,0.04515,0.30305,0.13599,0.17054,0.17712,0.16889,0.17182,0.17565,0.50667,0.49333,0.53939,0.09779,0.04387,0.02102,0.05081,0.24712,0.04423,0.15683,0.23689,0.05867,0.37525,0.09395,0.03418,0.59825,0.1285,0.05154,0.0764,0.87205,0.17035,0.14933,0.19704,0.04734,0.09267,0.09651,0.02102,0.09724,0.00713,0.00128,0.03674,0.00914,0.00841,0.0011,0.0647,0.12649,0.0934,0.04643,0.04423,31.4027288488211
"Alberta",2019-06-01,0.61892,0.04132,0.03581,0.30395,0.13994,0.16253,0.18127,0.16566,0.17392,0.17668,0.50523,0.49477,0.53095,0.10413,0.04389,0.02296,0.05087,0.2472,0.04353,0.15666,0.24812,0.05344,0.3697,0.09403,0.03453,0.60367,0.1225,0.05381,0.07824,0.86795,0.16694,0.14894,0.19798,0.04959,0.09807,0.09642,0.02149,0.09201,0.00551,0.00184,0.03581,0.00882,0.0079,0.00147,0.06722,0.12415,0.09183,0.04922,0.04646,31.0311499321574
"Alberta",2019-07-01,0.55672,0.09251,0.04883,0.30195,0.14262,0.15712,0.18062,0.17089,0.17126,0.1775,0.50349,0.49651,0.53175,0.10463,0.04112,0.02349,0.04846,0.25055,0.04479,0.15932,0.24302,0.05084,0.37298,0.09325,0.03579,0.60242,0.12628,0.05341,0.07673,0.86986,0.16355,0.14354,0.18245,0.05305,0.10334,0.11032,0.01854,0.0982,0.00624,0.0022,0.03488,0.00918,0.01175,0.0011,0.06167,0.12133,0.09086,0.05103,0.04717,31.3013539853811
"Alberta",2019-08-01,0.55123,0.09802,0.05596,0.29479,0.14712,0.15861,0.18288,0.16528,0.17084,0.17528,0.50454,0.49546,0.53437,0.09987,0.03984,0.02483,0.04892,0.25218,0.04743,0.16046,0.23995,0.04669,0.36928,0.09505,0.04113,0.60367,0.12414,0.05559,0.07671,0.8677,0.16509,0.14082,0.19048,0.05262,0.09524,0.11303,0.01853,0.09987,0.00667,0.00111,0.03483,0.01038,0.01112,0.00148,0.05874,0.12451,0.09376,0.0517,0.04669,31.1234171907757
"Alberta",2019-09-01,0.60563,0.04568,0.03839,0.3103,0.13979,0.1583,0.18193,0.16755,0.17188,0.18055,0.50108,0.49892,0.544,0.09963,0.04135,0.02402,0.0506,0.2404,0.04863,0.16499,0.24198,0.04036,0.36169,0.09707,0.04528,0.59776,0.12857,0.05631,0.0762,0.86749,0.16106,0.14747,0.21067,0.04962,0.09726,0.10278,0.01299,0.09805,0.00492,0.00236,0.04194,0.00866,0.00925,0.00217,0.0508,0.12817,0.09648,0.05729,0.04272,31.5292001488095
"Alberta",2019-10-01,0.6081,0.05151,0.03115,0.30924,0.1419,0.15289,0.18078,0.1649,0.17488,0.18465,0.5002,0.4998,0.54805,0.10098,0.04112,0.02362,0.05293,0.23331,0.04988,0.16714,0.23636,0.03868,0.36177,0.10138,0.04479,0.59996,0.12622,0.05537,0.07614,0.86849,0.16042,0.16755,0.21519,0.04336,0.09487,0.09019,0.01384,0.09507,0.00835,0.00122,0.03827,0.00896,0.00998,0.00224,0.05049,0.12581,0.09629,0.05599,0.03888,31.3645293005671
"Alberta",2019-11-01,0.58626,0.05634,0.03549,0.32191,0.13888,0.14858,0.18324,0.16529,0.17602,0.18799,0.50041,0.49959,0.55468,0.09988,0.04292,0.02167,0.05345,0.2274,0.04499,0.17004,0.23545,0.03818,0.37,0.1007,0.04065,0.58956,0.13269,0.05386,0.07656,0.86958,0.15683,0.16158,0.21729,0.04375,0.10359,0.09864,0.01011,0.09451,0.0064,0.00289,0.0357,0.0064,0.01156,0.00227,0.04849,0.12732,0.09348,0.06211,0.03611,31.2894431089744
"Alberta",2019-12-01,0.59541,0.04668,0.03726,0.32064,0.1421,0.15131,0.17977,0.16339,0.17609,0.18735,0.50041,0.49959,0.55467,0.10074,0.04136,0.0215,0.05119,0.23055,0.04361,0.16708,0.23219,0.03849,0.37858,0.09869,0.04136,0.595,0.12654,0.05303,0.07391,0.87305,0.15274,0.15704,0.21274,0.04586,0.1079,0.09869,0.00983,0.09664,0.00635,0.00389,0.03419,0.0086,0.00983,0.00348,0.05221,0.12244,0.09337,0.05876,0.03849,31.4365395202517
"British Columbia",2017-01-01,0.5351,0.04891,0.04574,0.37025,0.1338,0.14062,0.14556,0.16496,0.18448,0.23057,0.48501,0.51499,0.48618,0.11252,0.05209,0.03104,0.06761,0.25056,0.03422,0.12969,0.2475,0.06655,0.33345,0.12322,0.06537,0.5505,0.11981,0.02822,0.1398,0.83198,0.19941,0.13086,0.16461,0.03833,0.09818,0.06373,0.01869,0.14356,0.00647,0.00364,0.03139,0.01387,0.01282,0.00682,0.06761,0.09477,0.07149,0.04703,0.04209,25.2971757060735
"British Columbia",2017-02-01,0.54194,0.04798,0.04287,0.36722,0.13522,0.14463,0.14754,0.15927,0.17902,0.23432,0.48606,0.51394,0.48606,0.11269,0.05355,0.03183,0.0668,0.24907,0.03206,0.12837,0.25256,0.06599,0.33527,0.12035,0.0654,0.55716,0.11605,0.03044,0.13824,0.83132,0.20039,0.14138,0.16101,0.0381,0.09143,0.06715,0.01731,0.14243,0.005,0.00314,0.02962,0.01545,0.01324,0.00651,0.06784,0.09178,0.07412,0.04473,0.04217,25.3312363636364
"British Columbia",2017-03-01,0.53691,0.05707,0.03952,0.3665,0.13274,0.15018,0.15146,0.15309,0.17692,0.23562,0.48657,0.51343,0.49053,0.11891,0.05161,0.03092,0.06242,0.24561,0.03266,0.12507,0.25049,0.06963,0.33872,0.12159,0.06184,0.55655,0.11217,0.03045,0.13228,0.83727,0.19598,0.14669,0.16727,0.03987,0.08811,0.0666,0.01383,0.14774,0.00511,0.00465,0.02929,0.01221,0.01348,0.00663,0.06254,0.09485,0.07509,0.04533,0.0408,25.0146038186158
"British Columbia",2017-04-01,0.5428,0.05365,0.03604,0.36751,0.13039,0.14812,0.14696,0.15314,0.18614,0.23525,0.48752,0.51248,0.49965,0.11372,0.0498,0.03044,0.06123,0.24516,0.03301,0.12526,0.24621,0.07126,0.3443,0.11873,0.06123,0.5526,0.11675,0.03021,0.13331,0.83648,0.19652,0.15104,0.1676,0.03895,0.09086,0.0596,0.01213,0.14731,0.00676,0.00502,0.02962,0.01435,0.01341,0.00571,0.06111,0.08876,0.07336,0.04805,0.04024,25.336035602598
"British Columbia",2017-05-01,0.55589,0.04784,0.03734,0.35893,0.13139,0.14784,0.14761,0.15403,0.1832,0.23594,0.48845,0.51155,0.49592,0.12007,0.05123,0.03174,0.05893,0.24212,0.03384,0.12754,0.24212,0.07293,0.34387,0.11739,0.06231,0.55391,0.11424,0.02975,0.12917,0.84107,0.20082,0.15274,0.16744,0.03932,0.08705,0.06231,0.01295,0.15088,0.00583,0.00385,0.02789,0.01412,0.01412,0.00467,0.05601,0.09032,0.07456,0.04621,0.04037,25.1049387370405
"British Columbia",2017-06-01,0.56393,0.04631,0.03068,0.35908,0.12996,0.14746,0.14827,0.14851,0.18689,0.23892,0.4888,0.5112,0.49545,0.12261,0.05226,0.03115,0.0588,0.23973,0.03465,0.12856,0.24393,0.07,0.34064,0.12051,0.06171,0.55238,0.11608,0.03115,0.12984,0.83901,0.19855,0.16064,0.16496,0.04305,0.08388,0.05798,0.01353,0.15341,0.00595,0.00443,0.0315,0.0147,0.0112,0.00373,0.0525,0.08644,0.07455,0.04503,0.04305,25.144422627396
"British Columbia",2017-07-01,0.53347,0.07526,0.0346,0.35668,0.12828,0.14838,0.14683,0.1523,0.18333,0.24088,0.49162,0.50838,0.50208,0.12531,0.05314,0.03044,0.05624,0.23279,0.03163,0.1265,0.24908,0.07157,0.3367,0.12341,0.06111,0.55225,0.11699,0.03056,0.13328,0.83617,0.19831,0.16039,0.15825,0.04494,0.08715,0.07074,0.01474,0.15313,0.00452,0.00297,0.02901,0.01308,0.01236,0.0019,0.04851,0.08905,0.07395,0.04732,0.04244,25.3821279654925
"British Columbia",2017-08-01,0.52102,0.09233,0.03769,0.34896,0.12978,0.14403,0.1425,0.15593,0.19161,0.23613,0.4904,0.5096,0.50501,0.12448,0.05158,0.02921,0.05641,0.23331,0.03215,0.12743,0.24826,0.07431,0.32905,0.12743,0.06136,0.55341,0.1226,0.02921,0.13414,0.83665,0.19291,0.16194,0.16358,0.04723,0.0855,0.06442,0.01401,0.15299,0.00377,0.004,0.03121,0.01413,0.01237,0.00259,0.04935,0.08856,0.07066,0.04876,0.04487,25.1456154942966
"British Columbia",2017-09-01,0.55375,0.05311,0.03082,0.36232,0.13062,0.14976,0.14182,0.15291,0.18746,0.23742,0.49212,0.50788,0.49819,0.1263,0.05148,0.03093,0.05638,0.23672,0.02965,0.12536,0.25435,0.0698,0.32999,0.12805,0.0628,0.55002,0.12466,0.02977,0.13143,0.8388,0.1975,0.1535,0.17065,0.04541,0.08953,0.05533,0.01506,0.15396,0.00432,0.00397,0.03245,0.01424,0.00945,0.0028,0.05183,0.09035,0.07155,0.04599,0.04436,25.5643472022956
"British Columbia",2017-10-01,0.54818,0.05316,0.03044,0.36822,0.13148,0.14413,0.14565,0.15209,0.18417,0.24248,0.49128,0.50872,0.49057,0.12575,0.05538,0.02892,0.05854,0.24084,0.03056,0.12739,0.25805,0.06802,0.32444,0.12856,0.06299,0.54736,0.12001,0.03161,0.13347,0.83491,0.20536,0.14577,0.1652,0.04074,0.09261,0.06194,0.01686,0.15068,0.00468,0.00222,0.03442,0.01335,0.00995,0.00246,0.05374,0.08863,0.0713,0.04812,0.0418,25.6474230028874
"British Columbia",2017-11-01,0.54686,0.05151,0.02988,0.37174,0.12802,0.14523,0.15163,0.14942,0.18384,0.24186,0.49081,0.50919,0.49686,0.1214,0.05558,0.02826,0.05965,0.23826,0.0307,0.12186,0.2586,0.06767,0.32895,0.12826,0.06395,0.54512,0.1207,0.03442,0.13198,0.8336,0.2014,0.14035,0.16558,0.04465,0.08849,0.06279,0.01651,0.15488,0.00558,0.00291,0.03372,0.01128,0.01209,0.00419,0.05558,0.09349,0.07279,0.04744,0.04372,26.1296266859345
"British Columbia",2017-12-01,0.55064,0.04505,0.03236,0.37194,0.12654,0.15029,0.14913,0.1525,0.18126,0.24028,0.49302,0.50698,0.49884,0.11909,0.05553,0.02596,0.05984,0.24075,0.0298,0.11956,0.25565,0.07008,0.33318,0.12841,0.06333,0.54633,0.11641,0.03632,0.13015,0.83353,0.20454,0.13935,0.16438,0.04517,0.08999,0.06659,0.01583,0.15111,0.00664,0.00314,0.02969,0.01176,0.01292,0.00396,0.05495,0.09604,0.07066,0.04692,0.04377,26.3422399227613
"British Columbia",2018-01-01,0.54039,0.04629,0.03732,0.376,0.1286,0.14714,0.15234,0.15517,0.18139,0.23536,0.48642,0.51358,0.49575,0.11502,0.05598,0.02669,0.06212,0.24445,0.03023,0.11904,0.2559,0.07074,0.33479,0.12789,0.06141,0.55267,0.1103,0.03684,0.13392,0.82924,0.20701,0.13415,0.16438,0.04299,0.0966,0.0633,0.01594,0.14561,0.00827,0.00437,0.03153,0.01417,0.01334,0.00378,0.05456,0.09365,0.06979,0.04783,0.04476,26.4765121412804
"British Columbia",2018-02-01,0.5358,0.05826,0.03702,0.36892,0.1294,0.1475,0.15168,0.15945,0.17918,0.2328,0.4881,0.5119,0.49368,0.11315,0.05536,0.02646,0.06394,0.24742,0.0311,0.11918,0.25334,0.07114,0.33689,0.12603,0.06232,0.5589,0.10711,0.03946,0.13067,0.82987,0.20947,0.13949,0.15968,0.04572,0.09075,0.07033,0.01671,0.14019,0.00754,0.00325,0.03145,0.01381,0.0123,0.00395,0.05536,0.09435,0.07137,0.047,0.0448,26.5878968535604
"British Columbia",2018-03-01,0.53882,0.05161,0.03514,0.37443,0.12726,0.14968,0.1491,0.1603,0.18085,0.23281,0.49002,0.50998,0.4913,0.11115,0.05616,0.02767,0.06398,0.24974,0.02942,0.12434,0.25009,0.07285,0.33975,0.12224,0.0613,0.55773,0.10601,0.04051,0.131,0.82849,0.20724,0.13719,0.15108,0.05172,0.09305,0.07461,0.01436,0.13917,0.00701,0.00292,0.03129,0.01448,0.01436,0.00374,0.05779,0.0927,0.07017,0.04729,0.04694,26.3251810985848
