"Date","GEO","VALUE","val_norm","Components","Unit of measure"
2016-05-01,"Canada",6248,6.248e+09,"UnMort_fix5","Dollars (in millions)"
2016-05-01,"Canada",2.7,0.027,"UnMort_fix5","Interest rate (percentage)"
2016-05-01,"Canada",19745,1.9745e+10,"Credit_rate","Dollars (in millions)"
2016-05-01,"Canada",4.95,0.0495,"Credit_rate","Interest rate (percentage)"
2016-06-01,"Canada",13834,1.3834e+10,"InMort_total","Dollars (in millions)"
2016-06-01,"Canada",2.75,0.0275,"InMort_total","Interest rate (percentage)"
2016-06-01,"Canada",1984,1.984e+09,"InMort_var","Dollars (in millions)"
2016-06-01,"Canada",2.92,0.0292,"InMort_var","Interest rate (percentage)"
2016-06-01,"Canada",879,8.79e+08,"InMort_fix0_1","Dollars (in millions)"
2016-06-01,"Canada",4.93,0.0493,"InMort_fix0_1","Interest rate (percentage)"
2016-06-01,"Canada",2749,2.749e+09,"InMort_fix1_3","Dollars (in millions)"
2016-06-01,"Canada",2.39,0.0239,"InMort_fix1_3","Interest rate (percentage)"
2016-06-01,"Canada",2363,2.363e+09,"InMort_fix3_5","Dollars (in millions)"
2016-06-01,"Canada",2.51,0.0251,"InMort_fix3_5","Interest rate (percentage)"
2016-06-01,"Canada",5859,5.859e+09,"InMort_fix5","Dollars (in millions)"
2016-06-01,"Canada",2.63,0.0263,"InMort_fix5","Interest rate (percentage)"
2016-06-01,"Canada",26472,2.6472e+10,"UnMort_total","Dollars (in millions)"
2016-06-01,"Canada",2.64,0.0264,"UnMort_total","Interest rate (percentage)"
2016-06-01,"Canada",5010,5.01e+09,"UnMort_var","Dollars (in millions)"
2016-06-01,"Canada",2.73,0.0273,"UnMort_var","Interest rate (percentage)"
2016-06-01,"Canada",846,8.46e+08,"UnMort_fix0_1","Dollars (in millions)"
2016-06-01,"Canada",4.63,0.0463,"UnMort_fix0_1","Interest rate (percentage)"
2016-06-01,"Canada",8597,8.597e+09,"UnMort_fix1_3","Dollars (in millions)"
2016-06-01,"Canada",2.45,0.0245,"UnMort_fix1_3","Interest rate (percentage)"
2016-06-01,"Canada",4157,4.157e+09,"UnMort_fix3_5","Dollars (in millions)"
2016-06-01,"Canada",2.55,0.0255,"UnMort_fix3_5","Interest rate (percentage)"
2016-06-01,"Canada",7863,7.863e+09,"UnMort_fix5","Dollars (in millions)"
2016-06-01,"Canada",2.63,0.0263,"UnMort_fix5","Interest rate (percentage)"
2016-06-01,"Canada",21059,2.1059e+10,"Credit_rate","Dollars (in millions)"
2016-06-01,"Canada",4.87,0.0487,"Credit_rate","Interest rate (percentage)"
2016-07-01,"Canada",12569,1.2569e+10,"InMort_total","Dollars (in millions)"
2016-07-01,"Canada",2.71,0.0271,"InMort_total","Interest rate (percentage)"
2016-07-01,"Canada",1897,1.897e+09,"InMort_var","Dollars (in millions)"
2016-07-01,"Canada",2.8,0.028,"InMort_var","Interest rate (percentage)"
2016-07-01,"Canada",831,8.31e+08,"InMort_fix0_1","Dollars (in millions)"
2016-07-01,"Canada",4.84,0.0484,"InMort_fix0_1","Interest rate (percentage)"
2016-07-01,"Canada",2704,2.704e+09,"InMort_fix1_3","Dollars (in millions)"
2016-07-01,"Canada",2.37,0.0237,"InMort_fix1_3","Interest rate (percentage)"
2016-07-01,"Canada",1724,1.724e+09,"InMort_fix3_5","Dollars (in millions)"
2016-07-01,"Canada",2.53,0.0253,"InMort_fix3_5","Interest rate (percentage)"
2016-07-01,"Canada",5414,5.414e+09,"InMort_fix5","Dollars (in millions)"
2016-07-01,"Canada",2.58,0.0258,"InMort_fix5","Interest rate (percentage)"
2016-07-01,"Canada",25686,2.5686e+10,"UnMort_total","Dollars (in millions)"
2016-07-01,"Canada",2.62,0.0262,"UnMort_total","Interest rate (percentage)"
2016-07-01,"Canada",5168,5.168e+09,"UnMort_var","Dollars (in millions)"
2016-07-01,"Canada",2.7,0.027,"UnMort_var","Interest rate (percentage)"
2016-07-01,"Canada",890,8.9e+08,"UnMort_fix0_1","Dollars (in millions)"
2016-07-01,"Canada",4.61,0.0461,"UnMort_fix0_1","Interest rate (percentage)"
2016-07-01,"Canada",8428,8.428e+09,"UnMort_fix1_3","Dollars (in millions)"
2016-07-01,"Canada",2.41,0.0241,"UnMort_fix1_3","Interest rate (percentage)"
2016-07-01,"Canada",3580,3.58e+09,"UnMort_fix3_5","Dollars (in millions)"
2016-07-01,"Canada",2.53,0.0253,"UnMort_fix3_5","Interest rate (percentage)"
2016-07-01,"Canada",7621,7.621e+09,"UnMort_fix5","Dollars (in millions)"
2016-07-01,"Canada",2.59,0.0259,"UnMort_fix5","Interest rate (percentage)"
2016-07-01,"Canada",19190,1.919e+10,"Credit_rate","Dollars (in millions)"
2016-07-01,"Canada",4.86,0.0486,"Credit_rate","Interest rate (percentage)"
2016-08-01,"Canada",11993,1.1993e+10,"InMort_total","Dollars (in millions)"
2016-08-01,"Canada",2.72,0.0272,"InMort_total","Interest rate (percentage)"
2016-08-01,"Canada",1776,1.776e+09,"InMort_var","Dollars (in millions)"
2016-08-01,"Canada",2.75,0.0275,"InMort_var","Interest rate (percentage)"
2016-08-01,"Canada",749,7.49e+08,"InMort_fix0_1","Dollars (in millions)"
2016-08-01,"Canada",4.75,0.0475,"InMort_fix0_1","Interest rate (percentage)"
2016-08-01,"Canada",2665,2.665e+09,"InMort_fix1_3","Dollars (in millions)"
2016-08-01,"Canada",2.57,0.0257,"InMort_fix1_3","Interest rate (percentage)"
2016-08-01,"Canada",1839,1.839e+09,"InMort_fix3_5","Dollars (in millions)"
2016-08-01,"Canada",2.48,0.0248,"InMort_fix3_5","Interest rate (percentage)"
2016-08-01,"Canada",4964,4.964e+09,"InMort_fix5","Dollars (in millions)"
2016-08-01,"Canada",2.55,0.0255,"InMort_fix5","Interest rate (percentage)"
2016-08-01,"Canada",25696,2.5696e+10,"UnMort_total","Dollars (in millions)"
2016-08-01,"Canada",2.61,0.0261,"UnMort_total","Interest rate (percentage)"
2016-08-01,"Canada",5112,5.112e+09,"UnMort_var","Dollars (in millions)"
2016-08-01,"Canada",2.65,0.0265,"UnMort_var","Interest rate (percentage)"
2016-08-01,"Canada",833,8.33e+08,"UnMort_fix0_1","Dollars (in millions)"
2016-08-01,"Canada",4.48,0.0448,"UnMort_fix0_1","Interest rate (percentage)"
2016-08-01,"Canada",8188,8.188e+09,"UnMort_fix1_3","Dollars (in millions)"
2016-08-01,"Canada",2.47,0.0247,"UnMort_fix1_3","Interest rate (percentage)"
2016-08-01,"Canada",3738,3.738e+09,"UnMort_fix3_5","Dollars (in millions)"
2016-08-01,"Canada",2.52,0.0252,"UnMort_fix3_5","Interest rate (percentage)"
2016-08-01,"Canada",7826,7.826e+09,"UnMort_fix5","Dollars (in millions)"
2016-08-01,"Canada",2.58,0.0258,"UnMort_fix5","Interest rate (percentage)"
2016-08-01,"Canada",20381,2.0381e+10,"Credit_rate","Dollars (in millions)"
2016-08-01,"Canada",4.98,0.0498,"Credit_rate","Interest rate (percentage)"
2016-09-01,"Canada",10941,1.0941e+10,"InMort_total","Dollars (in millions)"
2016-09-01,"Canada",2.71,0.0271,"InMort_total","Interest rate (percentage)"
2016-09-01,"Canada",1661,1.661e+09,"InMort_var","Dollars (in millions)"
2016-09-01,"Canada",2.71,0.0271,"InMort_var","Interest rate (percentage)"
2016-09-01,"Canada",702,7.02e+08,"InMort_fix0_1","Dollars (in millions)"
2016-09-01,"Canada",4.84,0.0484,"InMort_fix0_1","Interest rate (percentage)"
2016-09-01,"Canada",2441,2.441e+09,"InMort_fix1_3","Dollars (in millions)"
2016-09-01,"Canada",2.54,0.0254,"InMort_fix1_3","Interest rate (percentage)"
2016-09-01,"Canada",1700,1.7e+09,"InMort_fix3_5","Dollars (in millions)"
2016-09-01,"Canada",2.5,0.025,"InMort_fix3_5","Interest rate (percentage)"
2016-09-01,"Canada",4436,4.436e+09,"InMort_fix5","Dollars (in millions)"
2016-09-01,"Canada",2.54,0.0254,"InMort_fix5","Interest rate (percentage)"
2016-09-01,"Canada",23199,2.3199e+10,"UnMort_total","Dollars (in millions)"
2016-09-01,"Canada",2.62,0.0262,"UnMort_total","Interest rate (percentage)"
2016-09-01,"Canada",4513,4.513e+09,"UnMort_var","Dollars (in millions)"
2016-09-01,"Canada",2.64,0.0264,"UnMort_var","Interest rate (percentage)"
2016-09-01,"Canada",845,8.45e+08,"UnMort_fix0_1","Dollars (in millions)"
2016-09-01,"Canada",4.56,0.0456,"UnMort_fix0_1","Interest rate (percentage)"
2016-09-01,"Canada",7365,7.365e+09,"UnMort_fix1_3","Dollars (in millions)"
2016-09-01,"Canada",2.47,0.0247,"UnMort_fix1_3","Interest rate (percentage)"
2016-09-01,"Canada",3467,3.467e+09,"UnMort_fix3_5","Dollars (in millions)"
2016-09-01,"Canada",2.52,0.0252,"UnMort_fix3_5","Interest rate (percentage)"
2016-09-01,"Canada",7009,7.009e+09,"UnMort_fix5","Dollars (in millions)"
2016-09-01,"Canada",2.57,0.0257,"UnMort_fix5","Interest rate (percentage)"
2016-09-01,"Canada",18819,1.8819e+10,"Credit_rate","Dollars (in millions)"
2016-09-01,"Canada",5.03,0.0503,"Credit_rate","Interest rate (percentage)"
2016-10-01,"Canada",9210,9.21e+09,"InMort_total","Dollars (in millions)"
2016-10-01,"Canada",2.68,0.0268,"InMort_total","Interest rate (percentage)"
2016-10-01,"Canada",1309,1.309e+09,"InMort_var","Dollars (in millions)"
2016-10-01,"Canada",2.67,0.0267,"InMort_var","Interest rate (percentage)"
2016-10-01,"Canada",588,5.88e+08,"InMort_fix0_1","Dollars (in millions)"
2016-10-01,"Canada",4.83,0.0483,"InMort_fix0_1","Interest rate (percentage)"
2016-10-01,"Canada",1904,1.904e+09,"InMort_fix1_3","Dollars (in millions)"
2016-10-01,"Canada",2.48,0.0248,"InMort_fix1_3","Interest rate (percentage)"
2016-10-01,"Canada",1371,1.371e+09,"InMort_fix3_5","Dollars (in millions)"
2016-10-01,"Canada",2.5,0.025,"InMort_fix3_5","Interest rate (percentage)"
2016-10-01,"Canada",4039,4.039e+09,"InMort_fix5","Dollars (in millions)"
2016-10-01,"Canada",2.54,0.0254,"InMort_fix5","Interest rate (percentage)"
2016-10-01,"Canada",19632,1.9632e+10,"UnMort_total","Dollars (in millions)"
2016-10-01,"Canada",2.62,0.0262,"UnMort_total","Interest rate (percentage)"
2016-10-01,"Canada",3857,3.857e+09,"UnMort_var","Dollars (in millions)"
2016-10-01,"Canada",2.63,0.0263,"UnMort_var","Interest rate (percentage)"
2016-10-01,"Canada",697,6.97e+08,"UnMort_fix0_1","Dollars (in millions)"
2016-10-01,"Canada",4.54,0.0454,"UnMort_fix0_1","Interest rate (percentage)"
2016-10-01,"Canada",5881,5.881e+09,"UnMort_fix1_3","Dollars (in millions)"
2016-10-01,"Canada",2.49,0.0249,"UnMort_fix1_3","Interest rate (percentage)"
2016-10-01,"Canada",2936,2.936e+09,"UnMort_fix3_5","Dollars (in millions)"
2016-10-01,"Canada",2.53,0.0253,"UnMort_fix3_5","Interest rate (percentage)"
2016-10-01,"Canada",6261,6.261e+09,"UnMort_fix5","Dollars (in millions)"
2016-10-01,"Canada",2.57,0.0257,"UnMort_fix5","Interest rate (percentage)"
2016-10-01,"Canada",17044,1.7044e+10,"Credit_rate","Dollars (in millions)"
2016-10-01,"Canada",5.06,0.0506,"Credit_rate","Interest rate (percentage)"
2016-11-01,"Canada",9509,9.509e+09,"InMort_total","Dollars (in millions)"
2016-11-01,"Canada",2.68,0.0268,"InMort_total","Interest rate (percentage)"
2016-11-01,"Canada",1049,1.049e+09,"InMort_var","Dollars (in millions)"
2016-11-01,"Canada",2.68,0.0268,"InMort_var","Interest rate (percentage)"
2016-11-01,"Canada",540,5.4e+08,"InMort_fix0_1","Dollars (in millions)"
2016-11-01,"Canada",4.92,0.0492,"InMort_fix0_1","Interest rate (percentage)"
2016-11-01,"Canada",1772,1.772e+09,"InMort_fix1_3","Dollars (in millions)"
2016-11-01,"Canada",2.47,0.0247,"InMort_fix1_3","Interest rate (percentage)"
2016-11-01,"Canada",1617,1.617e+09,"InMort_fix3_5","Dollars (in millions)"
2016-11-01,"Canada",2.5,0.025,"InMort_fix3_5","Interest rate (percentage)"
2016-11-01,"Canada",4531,4.531e+09,"InMort_fix5","Dollars (in millions)"
2016-11-01,"Canada",2.55,0.0255,"InMort_fix5","Interest rate (percentage)"
2016-11-01,"Canada",22829,2.2829e+10,"UnMort_total","Dollars (in millions)"
2016-11-01,"Canada",2.61,0.0261,"UnMort_total","Interest rate (percentage)"
2016-11-01,"Canada",3714,3.714e+09,"UnMort_var","Dollars (in millions)"
2016-11-01,"Canada",2.66,0.0266,"UnMort_var","Interest rate (percentage)"
2016-11-01,"Canada",729,7.29e+08,"UnMort_fix0_1","Dollars (in millions)"
2016-11-01,"Canada",4.48,0.0448,"UnMort_fix0_1","Interest rate (percentage)"
2016-11-01,"Canada",6417,6.417e+09,"UnMort_fix1_3","Dollars (in millions)"
2016-11-01,"Canada",2.48,0.0248,"UnMort_fix1_3","Interest rate (percentage)"
2016-11-01,"Canada",3824,3.824e+09,"UnMort_fix3_5","Dollars (in millions)"
2016-11-01,"Canada",2.5,0.025,"UnMort_fix3_5","Interest rate (percentage)"
2016-11-01,"Canada",8144,8.144e+09,"UnMort_fix5","Dollars (in millions)"
2016-11-01,"Canada",2.57,0.0257,"UnMort_fix5","Interest rate (percentage)"
2016-11-01,"Canada",17490,1.749e+10,"Credit_rate","Dollars (in millions)"
2016-11-01,"Canada",5.08,0.0508,"Credit_rate","Interest rate (percentage)"
2016-12-01,"Canada",9297,9.297e+09,"InMort_total","Dollars (in millions)"
2016-12-01,"Canada",2.69,0.0269,"InMort_total","Interest rate (percentage)"
2016-12-01,"Canada",772,7.72e+08,"InMort_var","Dollars (in millions)"
2016-12-01,"Canada",2.73,0.0273,"InMort_var","Interest rate (percentage)"
2016-12-01,"Canada",510,5.1e+08,"InMort_fix0_1","Dollars (in millions)"
2016-12-01,"Canada",4.98,0.0498,"InMort_fix0_1","Interest rate (percentage)"
2016-12-01,"Canada",1768,1.768e+09,"InMort_fix1_3","Dollars (in millions)"
2016-12-01,"Canada",2.47,0.0247,"InMort_fix1_3","Interest rate (percentage)"
2016-12-01,"Canada",2084,2.084e+09,"InMort_fix3_5","Dollars (in millions)"
2016-12-01,"Canada",2.49,0.0249,"InMort_fix3_5","Interest rate (percentage)"
2016-12-01,"Canada",4163,4.163e+09,"InMort_fix5","Dollars (in millions)"
2016-12-01,"Canada",2.59,0.0259,"InMort_fix5","Interest rate (percentage)"
2016-12-01,"Canada",20720,2.072e+10,"UnMort_total","Dollars (in millions)"
2016-12-01,"Canada",2.66,0.0266,"UnMort_total","Interest rate (percentage)"
2016-12-01,"Canada",3034,3.034e+09,"UnMort_var","Dollars (in millions)"
2016-12-01,"Canada",2.68,0.0268,"UnMort_var","Interest rate (percentage)"
2016-12-01,"Canada",709,7.09e+08,"UnMort_fix0_1","Dollars (in millions)"
2016-12-01,"Canada",4.59,0.0459,"UnMort_fix0_1","Interest rate (percentage)"
2016-12-01,"Canada",5330,5.33e+09,"UnMort_fix1_3","Dollars (in millions)"
2016-12-01,"Canada",2.53,0.0253,"UnMort_fix1_3","Interest rate (percentage)"
2016-12-01,"Canada",4182,4.182e+09,"UnMort_fix3_5","Dollars (in millions)"
2016-12-01,"Canada",2.53,0.0253,"UnMort_fix3_5","Interest rate (percentage)"
2016-12-01,"Canada",7464,7.464e+09,"UnMort_fix5","Dollars (in millions)"
2016-12-01,"Canada",2.63,0.0263,"UnMort_fix5","Interest rate (percentage)"
2016-12-01,"Canada",16467,1.6467e+10,"Credit_rate","Dollars (in millions)"
2016-12-01,"Canada",5.16,0.0516,"Credit_rate","Interest rate (percentage)"
2017-01-01,"Canada",6140,6.14e+09,"InMort_total","Dollars (in millions)"
2017-01-01,"Canada",2.84,0.0284,"InMort_total","Interest rate (percentage)"
2017-01-01,"Canada",658,6.58e+08,"InMort_var","Dollars (in millions)"
2017-01-01,"Canada",2.7,0.027,"InMort_var","Interest rate (percentage)"
2017-01-01,"Canada",451,4.51e+08,"InMort_fix0_1","Dollars (in millions)"
2017-01-01,"Canada",5.09,0.0509,"InMort_fix0_1","Interest rate (percentage)"
2017-01-01,"Canada",1293,1.293e+09,"InMort_fix1_3","Dollars (in millions)"
2017-01-01,"Canada",2.63,0.0263,"InMort_fix1_3","Interest rate (percentage)"
2017-01-01,"Canada",1354,1.354e+09,"InMort_fix3_5","Dollars (in millions)"
2017-01-01,"Canada",2.61,0.0261,"InMort_fix3_5","Interest rate (percentage)"
2017-01-01,"Canada",2384,2.384e+09,"InMort_fix5","Dollars (in millions)"
2017-01-01,"Canada",2.71,0.0271,"InMort_fix5","Interest rate (percentage)"
2017-01-01,"Canada",16175,1.6175e+10,"UnMort_total","Dollars (in millions)"
2017-01-01,"Canada",2.74,0.0274,"UnMort_total","Interest rate (percentage)"
2017-01-01,"Canada",2675,2.675e+09,"UnMort_var","Dollars (in millions)"
2017-01-01,"Canada",2.69,0.0269,"UnMort_var","Interest rate (percentage)"
2017-01-01,"Canada",619,6.19e+08,"UnMort_fix0_1","Dollars (in millions)"
2017-01-01,"Canada",4.65,0.0465,"UnMort_fix0_1","Interest rate (percentage)"
2017-01-01,"Canada",4444,4.444e+09,"UnMort_fix1_3","Dollars (in millions)"
2017-01-01,"Canada",2.62,0.0262,"UnMort_fix1_3","Interest rate (percentage)"
2017-01-01,"Canada",3035,3.035e+09,"UnMort_fix3_5","Dollars (in millions)"
2017-01-01,"Canada",2.62,0.0262,"UnMort_fix3_5","Interest rate (percentage)"
2017-01-01,"Canada",5402,5.402e+09,"UnMort_fix5","Dollars (in millions)"
2017-01-01,"Canada",2.72,0.0272,"UnMort_fix5","Interest rate (percentage)"
2017-01-01,"Canada",15441,1.5441e+10,"Credit_rate","Dollars (in millions)"
2017-01-01,"Canada",5.26,0.0526,"Credit_rate","Interest rate (percentage)"
2017-02-01,"Canada",5613,5.613e+09,"InMort_total","Dollars (in millions)"
2017-02-01,"Canada",2.91,0.0291,"InMort_total","Interest rate (percentage)"
2017-02-01,"Canada",774,7.74e+08,"InMort_var","Dollars (in millions)"
2017-02-01,"Canada",2.67,0.0267,"InMort_var","Interest rate (percentage)"
2017-02-01,"Canada",437,4.37e+08,"InMort_fix0_1","Dollars (in millions)"
2017-02-01,"Canada",5.26,0.0526,"InMort_fix0_1","Interest rate (percentage)"
2017-02-01,"Canada",1258,1.258e+09,"InMort_fix1_3","Dollars (in millions)"
2017-02-01,"Canada",2.63,0.0263,"InMort_fix1_3","Interest rate (percentage)"
2017-02-01,"Canada",1174,1.174e+09,"InMort_fix3_5","Dollars (in millions)"
2017-02-01,"Canada",2.69,0.0269,"InMort_fix3_5","Interest rate (percentage)"
2017-02-01,"Canada",1970,1.97e+09,"InMort_fix5","Dollars (in millions)"
2017-02-01,"Canada",2.79,0.0279,"InMort_fix5","Interest rate (percentage)"
2017-02-01,"Canada",14468,1.4468e+10,"UnMort_total","Dollars (in millions)"
2017-02-01,"Canada",2.79,0.0279,"UnMort_total","Interest rate (percentage)"
2017-02-01,"Canada",2892,2.892e+09,"UnMort_var","Dollars (in millions)"
2017-02-01,"Canada",2.63,0.0263,"UnMort_var","Interest rate (percentage)"
2017-02-01,"Canada",598,5.98e+08,"UnMort_fix0_1","Dollars (in millions)"
2017-02-01,"Canada",4.72,0.0472,"UnMort_fix0_1","Interest rate (percentage)"
2017-02-01,"Canada",3876,3.876e+09,"UnMort_fix1_3","Dollars (in millions)"
2017-02-01,"Canada",2.67,0.0267,"UnMort_fix1_3","Interest rate (percentage)"
2017-02-01,"Canada",2680,2.68e+09,"UnMort_fix3_5","Dollars (in millions)"
2017-02-01,"Canada",2.68,0.0268,"UnMort_fix3_5","Interest rate (percentage)"
2017-02-01,"Canada",4421,4.421e+09,"UnMort_fix5","Dollars (in millions)"
2017-02-01,"Canada",2.8,0.028,"UnMort_fix5","Interest rate (percentage)"
2017-02-01,"Canada",15840,1.584e+10,"Credit_rate","Dollars (in millions)"
2017-02-01,"Canada",5.17,0.0517,"Credit_rate","Interest rate (percentage)"
2017-03-01,"Canada",7113,7.113e+09,"InMort_total","Dollars (in millions)"
2017-03-01,"Canada",2.91,0.0291,"InMort_total","Interest rate (percentage)"
2017-03-01,"Canada",1091,1.091e+09,"InMort_var","Dollars (in millions)"
2017-03-01,"Canada",2.66,0.0266,"InMort_var","Interest rate (percentage)"
2017-03-01,"Canada",586,5.86e+08,"InMort_fix0_1","Dollars (in millions)"
2017-03-01,"Canada",5.25,0.0525,"InMort_fix0_1","Interest rate (percentage)"
2017-03-01,"Canada",1640,1.64e+09,"InMort_fix1_3","Dollars (in millions)"
2017-03-01,"Canada",2.63,0.0263,"InMort_fix1_3","Interest rate (percentage)"
2017-03-01,"Canada",1372,1.372e+09,"InMort_fix3_5","Dollars (in millions)"
2017-03-01,"Canada",2.67,0.0267,"InMort_fix3_5","Interest rate (percentage)"
2017-03-01,"Canada",2424,2.424e+09,"InMort_fix5","Dollars (in millions)"
2017-03-01,"Canada",2.79,0.0279,"InMort_fix5","Interest rate (percentage)"
2017-03-01,"Canada",19075,1.9075e+10,"UnMort_total","Dollars (in millions)"
2017-03-01,"Canada",2.79,0.0279,"UnMort_total","Interest rate (percentage)"
2017-03-01,"Canada",4339,4.339e+09,"UnMort_var","Dollars (in millions)"
2017-03-01,"Canada",2.6,0.026,"UnMort_var","Interest rate (percentage)"
2017-03-01,"Canada",756,7.56e+08,"UnMort_fix0_1","Dollars (in millions)"
2017-03-01,"Canada",4.74,0.0474,"UnMort_fix0_1","Interest rate (percentage)"
2017-03-01,"Canada",4981,4.981e+09,"UnMort_fix1_3","Dollars (in millions)"
2017-03-01,"Canada",2.69,0.0269,"UnMort_fix1_3","Interest rate (percentage)"
2017-03-01,"Canada",3265,3.265e+09,"UnMort_fix3_5","Dollars (in millions)"
2017-03-01,"Canada",2.68,0.0268,"UnMort_fix3_5","Interest rate (percentage)"
2017-03-01,"Canada",5734,5.734e+09,"UnMort_fix5","Dollars (in millions)"
2017-03-01,"Canada",2.82,0.0282,"UnMort_fix5","Interest rate (percentage)"
2017-03-01,"Canada",18340,1.834e+10,"Credit_rate","Dollars (in millions)"
2017-03-01,"Canada",5.07,0.0507,"Credit_rate","Interest rate (percentage)"
2017-04-01,"Canada",7609,7.609e+09,"InMort_total","Dollars (in millions)"
2017-04-01,"Canada",2.87,0.0287,"InMort_total","Interest rate (percentage)"
2017-04-01,"Canada",1254,1.254e+09,"InMort_var","Dollars (in millions)"
2017-04-01,"Canada",2.6,0.026,"InMort_var","Interest rate (percentage)"
2017-04-01,"Canada",601,6.01e+08,"InMort_fix0_1","Dollars (in millions)"
2017-04-01,"Canada",5.25,0.0525,"InMort_fix0_1","Interest rate (percentage)"
2017-04-01,"Canada",1846,1.846e+09,"InMort_fix1_3","Dollars (in millions)"
2017-04-01,"Canada",2.61,0.0261,"InMort_fix1_3","Interest rate (percentage)"
2017-04-01,"Canada",1309,1.309e+09,"InMort_fix3_5","Dollars (in millions)"
2017-04-01,"Canada",2.65,0.0265,"InMort_fix3_5","Interest rate (percentage)"
2017-04-01,"Canada",2598,2.598e+09,"InMort_fix5","Dollars (in millions)"
